Site,date,FSC_dry,FSC_carbon,FSC_nitrogen,FSC_fraction_canopy,Frond_density,Plant_density,Surface_Irradiance,Bottom_Irradiance,Subsurface_Irradiance,Plant_loss_rate,Frond_loss_rate,Cut_frond_loss_rate,Blade_loss_rate,Dissolved_loss_rate,Carbon_lost_as_plants,Carbon_lost_as_fronds,Carbon_lost_as_cut_fronds,Carbon_lost_as_blades,Carbon_lost_as_dissolved,SE_FSC_dry,SE_FSC_carbon,SE_FSC_nitrogen,SE_FSC_fraction_canopy,SE_frond_density,SE_plant_density,SE_plant_loss_rate,SE_frond_loss_rate,SE_cut_frond_loss_rate,SE_blade_loss_rate,SE_dissolved_loss_rate,SE_carbon_lost_as_plants,SE_carbon_lost_as_fronds,SE_carbon_lost_as_cut_fronds,SE_carbon_lost_as_blades,SE_carbon_lost_as_dissolved
ABUR,2018-04-05,0.1270205993,0.0320662967,0.0030586876,0.5045822506,1.15625,0.0833333333,710.65590729,15.648184904,167.51063038,0,0.0024066876,0.000079951,0.011888105,0.0033294918,0,0.0000614897,2.0427084E-6,0.0003037352,0.0000850669,0.0212419914,0.0057761543,0.0007386569,0.0192053179,0.1520336097,0.0066546233,0,0.0007335088,0.0000160003,0.000934834,0.0002550214,0,0.000020641,5.0908493E-7,0.0000472404,0.0000122198
ABUR,2018-05-04,0.1467132627,0.0439800587,0.0023104435,0.5051803762,1.35,0.0770833333,780.74900114,15.103553846,183.07332692,0,0.0043658456,0,0.0121862317,0.0035335661,0,0.0001646362,0,0.0004595433,0.0001332509,0.0242950272,0.0080490352,0.000542887,0.0175340898,0.1720773513,0.0060254325,0,0.001307696,0,0.0009542121,0.0002545585,0,0.0000550029,0,0.0000720535,0.0000182094
ABUR,2018-06-04,0.2197909766,0.0758893336,0.0045064092,0.5851777605,1.61875,0.1125,829.4235837,14.023855141,188.02989819,0.0033987263,0.0155959366,0,0.0122971742,0.0032512113,0.0001987956,0.0009122249,0,0.0007192764,0.0001901672,0.0372929946,0.0138608136,0.001075597,0.0194119893,0.2017824188,0.0064051726,0.0037716429,0.005018735,0,0.0010264631,0.0002417535,0.0002295236,0.0003172902,0,0.0001121214,0.0000255992
ABUR,2018-07-06,0.2005084304,0.0618617798,0.0021966657,0.5397715307,1.7666666667,0.0708333333,783.00620139,13.368151976,177.6741794,0,0.0013175124,0,0.0125017509,0.0031518384,0,0.0000904299,0,0.0008580804,0.0002163322,0.0348807068,0.011475446,0.0005319718,0.0182357441,0.2362714626,0.004574417,0,0.0003983033,0,0.0010419462,0.0002333007,0,0.0000293938,0,0.000132758,0.0000291176
ABUR,2018-08-03,0.1859372426,0.0559695511,0.0028744211,0.4534347129,1.8625,0.05625,790.01208295,30.277945295,208.25872229,0,0.0036425424,0.0005679832,0.0119059692,0.003269915,0,0.0002144238,0.0000334352,0.000700863,0.0001924885,0.0342897435,0.0109867541,0.0006912195,0.0217343796,0.2522167649,0.0039588404,0,0.0011181652,0.0000772495,0.0009196395,0.0002405859,0,0.0000715345,6.6828138E-6,0.0001088903,0.0000265687
ABUR,2018-09-07,0.0635361343,0.0184620608,0.0009735188,0.1222186779,1.1729166667,0.05,763.78247433,93.658510202,260.58986064,0.002723148,0.0247221292,0,0.009792158,0.0030551007,0.0000920921,0.0008360593,0,0.0003311537,0.0001033182,0.0115065925,0.0035791727,0.0002446288,0.0174504028,0.1629760023,0.0036227275,0.0027762081,0.0069758517,0,0.0006706529,0.0002454319,0.0000968245,0.0002540999,0,0.0000577526,0.0000173292
ABUR,2018-10-04,0.0513611968,0.0168006481,0.0007420083,0.0949252585,1.04375,0.0479166667,694.38565217,54.720530408,209.77747156,0.007432248,0.0395698318,0,0.0074789045,0.0021479425,0.0001309436,0.0006971532,0,0.0001317656,0.0000378431,0.0091258459,0.0032272426,0.0001799506,0.0131049129,0.140013955,0.0036825114,0.005582998,0.011252164,0,0.0004526445,0.0001774657,0.0001026082,0.0002192918,0,0.0000198817,5.4697729E-6
ABUR,2018-11-02,0.0350059008,0.0101602958,0.0003204943,0.1100712753,0.6979166667,0.0520833333,618.80165552,25.490504733,164.50246976,0.0076946052,0.0499356957,0,0.0072656361,0.0019144261,0.0001015945,0.0006593177,0,0.0000959306,0.0000252768,0.0062753005,0.0019561759,0.0000755417,0.0110655399,0.0887447026,0.0031230345,0.0059334381,0.0135735768,0,0.0004419774,0.0001599614,0.0000804648,0.00020523,0,0.0000146747,3.6386391E-6
ABUR,2018-12-11,0.0065193564,0.0019473667,0.0000741657,0.0740869188,0.125,0.0270833333,557.17168784,42.225118253,173.78326471,0.0115893621,0.0788343566,0,0.0081446867,0.0020484701,0.0000576163,0.0003919233,0,0.0000404911,0.0000101839,0.0011940877,0.0003817631,0.0000181547,0.0144721991,0.0146743341,0.0017793477,0.0062301469,0.0202375563,0,0.0005702481,0.0001862186,0.0000326847,0.0001186997,0,6.8991517E-6,1.5808615E-6
ABUR,2019-01-04,0.0046011445,0.0015382968,0.0000588375,0.0110487023,0.0875,0.01875,504.66836386,31.255380641,143.74533894,0,0.045084885,0,0.0066849387,0.0016905076,0,0.0000782133,0,0.000011597,2.9326942E-6,0.0007426819,0.0002686516,0.0000133198,0.003596946,0.0093995234,0.0013022616,0,0.013259425,0,0.0004829791,0.0001539181,0,0.0000250279,0,1.8535966E-6,4.1363738E-7
ABUR,2019-02-07,0.000045625,0.0000155551,8.374599E-7,0,0.0041666667,0.0020833333,532.42777319,20.958400467,130.50261984,0.029752968,0.0468879003,0,0.0042695143,0.0015139326,0.0000153411,0.0000241762,0,2.2014353E-6,7.806098E-7,0.0000145048,5.0771463E-6,2.9687169E-7,0,0.0008140941,0.0002440079,0.0127505019,0.0140263928,0,0.000389556,0.0001422375,5.6592852E-6,6.4359754E-6,0,6.1726745E-7,2.0431922E-7
ABUR,2019-03-04,0.0001368749,0.0000375217,2.4850712E-6,0,0.0041666667,0.0020833333,595.38583025,66.172405955,182.43797436,0.0277258872,0.0179175947,0,0.0038232,0.0019449294,6.9167756E-7,4.4699014E-7,0,9.537735E-8,4.8520142E-8,0.0000438601,0.0000122646,8.9872237E-7,0,0.0008255376,0.0002390403,0.0183290934,0.0084197188,0,0.0003655552,0.0001704529,4.9011679E-7,2.3734791E-7,0,2.3619212E-8,1.1615252E-8
ABUR,2019-04-01,0.0003193747,0.0001092466,6.231794E-6,0,0.0083333333,0.0020833333,697.82521539,37.728520386,190.4888527,0.0247552564,0.0123776282,0,0.0038232,0.0017880274,1.661446E-6,8.3072298E-7,0,2.5659359E-7,1.2000324E-7,0.0000969184,0.0000345264,2.1808792E-6,0,0.0016104582,0.000240874,0.0106668923,0.0073749396,0,0.0003947116,0.0001621989,7.7424057E-7,5.393835E-7,0,6.4657078E-8,2.7533843E-8
ABUR,2019-05-03,0.0007192863,0.0002237539,0.0000122851,0.2827062254,0.0104166667,0.0020833333,773.50567573,35.451491616,197.13188019,0,0.0089900648,0,0.0072237961,0.0022735364,0,1.4358652E-6,0,1.1537623E-6,3.6312217E-7,0.0002041758,0.0000651726,4.0590529E-6,0.0604848721,0.0020038099,0.0002431128,0,0.0064021318,0,0.0004925052,0.0002282222,0,1.0629266E-6,0,2.6124137E-7,8.4771325E-8
ABUR,2019-06-04,0.0111913391,0.0033286366,0.000218825,0.013627505,0.475,0.2,830.56351931,55.676348581,241.86109471,0,0,0,0.0075043004,0.0022032058,0,0,0,8.6303506E-6,2.5338056E-6,0.0014758504,0.0004982386,0.0000459613,0.0049038984,0.052240607,0.0139291095,0,0,0,0.0005138715,0.0002034864,0,0,0,1.3072005E-6,3.6042595E-7
ABUR,2019-07-08,0.017515707,0.0055311984,0.0001754658,0.0087070439,0.5958333333,0.1583333333,783.55012031,38.576988818,217.3609665,0.0065630456,0.0123520738,0,0.0044567337,0.0019831178,0.0000284646,0.0000535722,0,0.0000193293,8.6009859E-6,0.0025600146,0.0009027681,0.0000390909,0.0020397322,0.0686189994,0.0122178423,0.0050250559,0.0037997591,0,0.0003683535,0.0001559296,0.0000217319,0.0000173198,0,2.6100205E-6,1.0301623E-6
ABUR,2019-08-02,0.0158396819,-99999,-99999,0.0192567036,0.46875,0.1083333333,791.03068658,39.008862678,221.99929768,0,0.0004765509,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.0024119341,-99999,-99999,0.0060497511,0.0446740386,0.0076491658,0,0.0001452209,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999
ABUR,2019-09-12,0.0236031457,-99999,-99999,0.0129228562,0.6583333333,0.1416666667,758.0524442,25.028031592,199.58127461,0.0025697687,0.0184768706,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.0037988689,-99999,-99999,0.0043548078,0.0818277553,0.0120599378,0.0027529467,0.0053691663,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999
ABUR,2019-10-04,0.0255313471,-99999,-99999,0.0059734423,0.7375,0.1416666667,686.56066615,27.912458925,182.3534927,0,0.0209980996,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.0036758971,-99999,-99999,0.0011717399,0.0786566213,0.0104139686,0,0.0055878738,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999
AQUE,2002-05-15,1.7443813076,0.3976196752,0.0511855525,0.5856690138,13.17,0.88,789.8775113,42.278682801,219.24896317,-99999,-99999,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.185792624,0.0496370731,0.0100384598,0.0095262001,1.1950648301,0.0673182234,-99999,-99999,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999
AQUE,2002-06-13,1.295118749,0.4442023793,0.0444122802,0.6036017233,9.3,0.63,798.63476402,39.319669404,209.25388308,0,0.0194350424,0,0.0126455649,0.0039219331,0,0.0081720673,0,0.0053172206,0.0016490986,0.1460180802,0.0584088489,0.0085898616,0.0105635949,0.881724853,0.0479257025,0,0.0047814065,0,0.0010995083,0.0002825729,0,0.002162281,0,0.0006667548,0.0001532088
AQUE,2002-07-11,1.2076129905,0.3688927903,0.0104369953,0.5283488701,10.46,0.61,781.87065545,34.850204436,203.52515631,0.0023049472,0.016186795,0,0.0124651288,0.0032260796,0.000934385,0.0065618414,0,0.0050531435,0.0013077958,0.1377555166,0.0508286407,0.0021227348,0.0122633889,0.9784462857,0.0453682933,0.0025119268,0.0040634505,0,0.0010657746,0.0002240407,0.0010236363,0.0017744143,0,0.0006377033,0.0001278874
AQUE,2002-08-07,1.0934901311,0.2528741942,0.0167544299,0.5402265015,8.85,0.495,766.50618266,43.524699136,218.59582523,0.0114872196,0.0168632038,0.0000951113,0.0123853717,0.0037568084,0.0035293481,0.0051810724,0.0000292221,0.0038052975,0.0011542466,0.1184176565,0.0321074606,0.0033489566,0.0128234026,0.8265034797,0.0379604282,0.0060825863,0.0044658585,0.0000294684,0.0010254274,0.0002654585,0.0019128405,0.0014615154,9.7370904E-6,0.0004773257,0.0001101523
AQUE,2002-09-04,1.1193177935,0.2819235392,0.0104625738,0.5519867858,9.01,0.47,777.71325258,47.376886346,229.83987635,0,0.0132961293,0,0.0125166665,0.0042968984,0,0.0035518705,0,0.0033436481,0.0011478549,0.1246909735,0.0377174045,0.0020404271,0.0127299325,0.8466420933,0.0377714532,0,0.0033041777,0,0.001031336,0.0003067426,0,0.000957017,0,0.0004225988,0.0001110287
AQUE,2002-10-09,1.0229022265,0.2518472997,0.0117953667,0.5058986261,8.775,0.39,716.35629602,40.681945065,207.25957432,0.0038151826,0.0075849811,0,0.0124793819,0.0038919231,0.0010171381,0.0020221767,0,0.0033270373,0.0010375973,0.1132674105,0.0333787196,0.0023570607,0.0132697393,0.8292070902,0.0295748441,0.002954324,0.0020222248,0,0.0009915958,0.0002839745,0.0008025259,0.0005786587,0,0.000393153,0.0000991727
AQUE,2002-11-20,0.6731046369,0.1838942707,0.0177695743,0.5367155979,5.495,0.315,621.01223246,25.893207293,168.84254478,0.0017644755,0.0155174934,0,0.012366921,0.0034058821,0.0003812908,0.0033532216,0,0.002672405,0.0007359873,0.0810713194,0.0252640447,0.0035955417,0.0125074652,0.5707062091,0.0276417206,0.0017692217,0.0039489002,0,0.0010137181,0.0002572439,0.0003811678,0.0009016251,0,0.0003349724,0.0000703859
AQUE,2002-12-06,0.5876849065,0.1512496445,0.011894001,0.4790103616,5.12,0.34,561.27702232,24.134514023,162.36503116,0,0.0122425193,0.0002628424,0.0123419958,0.0031037127,0,0.0020449984,0.0000439054,0.002061615,0.0005184462,0.0694666257,0.0206905246,0.00246756,0.0148279032,0.4942046212,0.0271187116,0,0.003192998,0.0000943871,0.0009858232,0.0002247714,0,0.0005749255,0.0000159227,0.0002537328,0.0000532422
AQUE,2003-01-14,0.1508830533,0.037213648,0.0031188008,0.3972377298,1.88,0.18,535.24086217,17.939075651,139.76156882,0.0113290449,0.027359026,0,0.0118743973,0.003001776,0.0009213145,0.0022249243,0,0.0009656643,0.0002441141,0.0186861114,0.0052376202,0.0006497745,0.0235917462,0.1861350307,0.0159080198,0.0056576094,0.0079529158,0,0.0008929253,0.0002451353,0.0004794359,0.0006698153,0,0.0001266143,0.0000264293
AQUE,2003-02-21,0.2310228294,0.0597403739,0.0033399594,0.3562176608,3.135,0.215,574.9299724,28.044276601,157.07477334,0.0025081626,0.0106918822,0,0.0110761843,0.0029386532,0.0001193679,0.0005088455,0,0.0005271351,0.0001398557,0.029442963,0.0084317146,0.0007010897,0.0232784957,0.3176797533,0.0174691628,0.0025502166,0.0033274945,0,0.0008004586,0.0002331818,0.0001227811,0.0001643525,0,0.0000660498,0.0000152599
AQUE,2003-03-05,0.2463851706,0.0636669337,0.0054468432,0.3462384114,3.015,0.18,622.68139973,40.895288732,181.71701378,0.008780043,0.0101107173,0,0.0105667511,0.0029951072,0.0005415779,0.0006236576,0,0.0006517871,0.0001847467,0.0280539754,0.0086262684,0.0010857473,0.019402498,0.297293118,0.0154989192,0.0093562221,0.0033406925,0,0.0007238535,0.0002308995,0.0005879515,0.0002118748,0,0.0000781715,0.0000202773
AQUE,2003-04-15,0.4418550824,0.1475252598,0.01507277,0.5664050685,3.645,0.205,719.431548,47.791874931,213.43260017,0,0.0094998893,0,0.0114130155,0.0030828338,0,0.0009480096,0,0.0011389237,0.0003076411,0.054270025,0.0196178604,0.00306254,0.0262626588,0.3501644326,0.0161703601,0,0.0029923835,0,0.0009186282,0.0002415392,0,0.0003139442,0,0.000146265,0.0000331609
AQUE,2003-05-13,0.5303765753,0.1842040696,0.0139329251,0.6354290115,3.91,0.235,788.84198641,42.800175187,219.94954582,0.0037628756,0.0063995028,0,0.0125405619,0.0032050548,0.0006215763,0.0010571116,0,0.0020715319,0.0005294319,0.0667047167,0.0267903891,0.0029836682,0.0203012116,0.3816297119,0.019931585,0.0040214723,0.0019854107,0,0.0010913724,0.0002275723,0.000669271,0.0003392493,0,0.0002806391,0.0000561774
AQUE,2003-06-04,0.5491658857,0.1485264814,0.0167544326,0.5777967551,4.815,0.305,820.38439044,42.094528959,217.93074824,0,0.0092104809,0,0.0125926097,0.0036331489,0,0.0015264135,0,0.0020869192,0.0006021062,0.0721627606,0.0219231244,0.0034592344,0.0262423506,0.4870092777,0.0235601522,0,0.0028080659,0,0.001110654,0.0002563344,0,0.0004959603,0,0.000285351,0.000066881
AQUE,2003-07-02,0.6585585577,0.2103989961,0.0206492417,0.6316896995,4.925,0.415,777.03896582,34.266290517,199.66051005,0,0.0134787032,0,0.0125824775,0.0036271332,0,0.002394772,0,0.0022355389,0.0006444357,0.0814494509,0.0295692316,0.0042591417,0.0243393409,0.427582622,0.0311339269,0,0.0042966681,0,0.0011117003,0.0002558736,0,0.0007973883,0,0.0003042266,0.0000703356
AQUE,2003-08-08,0.6416314043,0.2150664926,0.0185941434,0.4970309591,6.4,0.445,765.31515976,40.969161087,214.16848574,0,0.0066595605,0,0.0123920853,0.0031759811,0,0.0014166497,0,0.0026360966,0.0006756081,0.0665019947,0.0267230407,0.0035447179,0.021010766,0.5051780036,0.0283604568,0.0000900484,0.0020817252,0,0.0010304054,0.0002305754,0.0000188663,0.0004651879,0,0.0003386841,0.0000685404
AQUE,2003-09-04,0.6916983949,0.2349782128,0.0198300868,0.4922136471,6.8,0.53,778.1839144,47.642839936,230.10298704,0,0.0117677941,0,0.0122053161,0.0029505634,0,0.002646288,0,0.0027446759,0.0006635093,0.0755318539,0.0297593423,0.0039928848,0.0261420019,0.5443867969,0.0329580049,0,0.0036136205,0,0.0009417368,0.0002198561,0,0.0008479073,0,0.000322634,0.0000663992
AQUE,2003-11-06,0.6801055213,0.1916914761,0.0178882087,0.4876424313,6.4,0.325,680.791987,35.099975765,191.50822474,0.0016723891,0.0088328836,0,0.0123419598,0.0029131839,0.0003555514,0.001877879,0,0.0026239117,0.0006193455,0.0728144644,0.0244109986,0.0035159462,0.0191806869,0.5275031195,0.0211272946,0.0017849651,0.0027525342,0,0.0009644091,0.0002189485,0.0003750347,0.0006131989,0,0.0003155325,0.0000623467
AQUE,2003-12-08,0.7210960162,0.1922201597,0.010904897,0.4434680299,6.995,0.3,575.13137234,23.045943111,161.7320075,0,0.0094110366,0,0.0123028431,0.0029343226,0,0.0018065021,0,0.0023616008,0.0005632599,0.0772622687,0.0251266255,0.0021796234,0.0186605063,0.588615319,0.0191955256,0,0.0027989179,0,0.000940229,0.0002165472,0,0.0005659554,0,0.000282207,0.0000561841
AQUE,2004-01-07,0.6571144962,0.1663501178,0.0151807187,0.4492343642,6.71,0.37,531.94672201,17.404061837,138.23946178,0,0.0117172602,0,0.0120692151,0.0028937194,0,0.0020970806,0,0.0021600712,0.0005178995,0.0698872445,0.0207940592,0.0030195253,0.0216327505,0.5543764779,0.0259997652,0,0.0038593492,0,0.0008956012,0.0002220913,0,0.0007148225,0,0.0002570169,0.0000521107
AQUE,2004-02-12,0.3379697698,0.0789480043,0.0080909545,0.3832273322,4.25,0.255,564.79375103,24.991711961,152.02541193,0.002926681,0.0291952459,0,0.0117040771,0.0031215566,0.0003432125,0.003423733,0,0.0013725397,0.0003660656,0.0410120647,0.0113595871,0.0016529743,0.0232421444,0.3999095752,0.0174306437,0.0030722612,0.0078265044,0,0.0008698045,0.0002387545,0.0003588814,0.0009456625,0,0.0001684015,0.0000376514
AQUE,2004-03-12,0.3140729573,0.0791995262,0.0057750349,0.5350207539,3.14,0.195,622.11736618,40.212984912,182.09181635,0.0266617203,0.0433781512,0,0.0118322774,0.0034707099,0.0021082408,0.0034300709,0,0.0009356219,0.0002744419,0.0400810762,0.0114802492,0.0012192118,0.0191565802,0.3042851833,0.0128797001,0.0119450565,0.0108296606,0,0.0008942884,0.0002523076,0.0009800546,0.0009085105,0,0.0001176854,0.0000282195
AQUE,2004-04-07,0.2605232834,0.0737614998,0.0033717004,0.3414046069,3.395,0.23,719.99235078,47.373833661,212.72175117,0.002653572,0.0149576392,0,0.0112222921,0.0034393148,0.000202861,0.0011434858,0,0.0008579249,0.0002629297,0.0334795138,0.0109916652,0.0007230196,0.0325449966,0.3323518758,0.0147859081,0.0026552659,0.0039333355,0,0.0008615433,0.0002573271,0.0002030457,0.0003277885,0,0.0001166736,0.00003013
AQUE,2004-05-07,0.2642287681,0.0698073836,0.0046328055,0.4686777476,2.835,0.125,782.9403692,44.5618282,220.03744243,0.023104906,0.0085156248,0,0.011191739,0.0033664629,0.0016581533,0.0006111348,0,0.0008031896,0.0002415985,0.0370381787,0.0109909355,0.0009923551,0.0302817882,0.2717595393,0.0083500145,0.0097308782,0.0021166098,0,0.0008417807,0.0002510363,0.0007283107,0.0001656243,0,0.0001103437,0.0000284553
AQUE,2004-06-21,0.497269252,0.1451964317,0.0135780727,0.5376978015,4.91,0.755,794.25869862,38.168706166,208.24270095,0.0113516805,0.0128527886,0,0.0120181345,0.003589967,0.0011685602,0.0013230866,0,0.001237166,0.0003695569,0.0668359161,0.0224264188,0.0029028332,0.030798202,0.4414525985,0.0491441852,0.0050613804,0.0037149569,0,0.0009596307,0.0002727529,0.0005521903,0.000416725,0,0.0001764264,0.0000450391
AQUE,2004-07-07,0.43376051,0.134399935,0.0078985251,0.4840823533,4.93,0.525,781.07895001,34.690205535,205.40352418,0,0.0047855232,0,0.011899113,0.0033391416,0,0.0006686748,0,0.0016626473,0.0004665738,0.049704608,0.0174366496,0.00156177,0.0216201272,0.4048708142,0.0325992064,0,0.0014111609,0,0.0009553894,0.0002581702,0,0.0002069845,0,0.0002256452,0.0000540824
AQUE,2004-08-03,0.4735256134,0.1531152662,0.0106342185,0.4657182131,5.335,0.48,767.47826742,42.654368262,215.7975844,0,0.0128189015,0,0.0119178617,0.0030465029,0,0.0018402088,0,0.0017108606,0.0004373387,0.0600198596,0.0222864854,0.0021974791,0.0280227325,0.4618833551,0.0311957408,0,0.0035467735,0,0.000898417,0.0002248756,0,0.0005461503,0,0.0002116252,0.0000459421
AQUE,2004-09-01,0.4704639337,0.1375270508,0.0088391622,0.4611115766,5.065,0.645,780.7424153,47.895843614,230.90339257,0.0027600934,0.0070779497,0,0.0116344723,0.0031660295,0.0004007151,0.0010275888,0,0.0016891126,0.0004596496,0.0547327852,0.018686135,0.0017478215,0.025500387,0.4615770968,0.0409405851,0.0028301964,0.0019163033,0,0.0009065957,0.0002345434,0.0004137528,0.0002996243,0,0.0002237901,0.000051877
AQUE,2004-10-06,0.5045412076,0.1447411816,0.0051983514,0.4598926884,5.78,0.59,717.25758684,40.412129123,208.0533759,0,0.0144766027,0,0.0114243855,0.0031816362,0,0.0020426976,0,0.0016120194,0.0004489396,0.0519150674,0.0179297445,0.0010440773,0.0193765,0.4488743914,0.0361957712,0,0.0039918414,0,0.0009250066,0.0002346221,0,0.0005987947,0,0.000202155,0.0000453955
AQUE,2004-11-03,0.4250622998,0.1167467604,0.0061068261,0.3667063812,5.26,0.555,646.7335638,30.105095389,176.92530806,0.0059662173,0.030484322,0.0004074979,0.0114711497,0.0029375003,0.0007770576,0.0039703674,0.0000530737,0.0014940361,0.0003825886,0.047686915,0.0151925755,0.001216052,0.0181826751,0.4626892061,0.0353725123,0.0043944967,0.0076661768,0.0001048843,0.0008524509,0.0002222303,0.000579869,0.0010635047,0.0000136962,0.0001768858,0.0000381639
AQUE,2004-12-01,0.4167744887,0.1072443401,0.0054130337,0.3206565953,5.5,0.49,588.51288679,22.920811918,163.893382,0,0.010896646,0,0.0110207986,0.0027719702,0,0.0012196434,0,0.0012335396,0.000310262,0.0440092273,0.0136991221,0.0010401165,0.0135587645,0.4510645286,0.0214657686,0,0.0030531635,0,0.0007482411,0.0002131421,0,0.0003637951,0,0.0001395361,0.00003102
AQUE,2005-02-09,0.1903593625,0.0461804482,0.0030472676,0.2991321109,2.405,0.27,545.76342539,21.2138261,145.10823912,0.0125066962,0.014401395,0,0.01082069,0.0027155832,0.0009064205,0.0010437384,0,0.0007842275,0.0001968114,0.018554928,0.0055856992,0.00056814,0.0133711726,0.1755268216,0.0116974138,0.0056590109,0.0042695302,0,0.0007318638,0.0002103143,0.0004215954,0.0003255185,0,0.0000854297,0.0000188338
AQUE,2005-03-14,0.2383306415,0.0587282792,0.0038908735,0.4474246865,2.665,0.22,630.03536068,40.494134214,184.32099231,0.0031927429,0.0153711344,0,0.0111330168,0.0032605734,0.0001666716,0.0008024234,0,0.0005811798,0.0001702126,0.0241859495,0.0072142558,0.0007352344,0.0219759547,0.1754989516,0.0089444811,0.0032597066,0.0041017071,0,0.0007617722,0.0002401333,0.0001714231,0.0002220068,0,0.0000621061,0.0000157248
AQUE,2005-04-19,0.1950631021,0.0514623305,0.0053008896,0.3280015895,2.73,0.215,739.02428719,47.082988155,215.01910116,0,0.0138062558,0.0001374033,0.0110413431,0.0034808834,0,0.0007595561,7.5592923E-6,0.0006074435,0.0001915021,0.0184956487,0.0061625369,0.0009777306,0.0194827326,0.19026621,0.0086680552,0,0.0037284183,0.0000361907,0.0007881153,0.0002702817,0,0.0002152319,2.0653988E-6,0.000066057,0.0000184699
AQUE,2005-05-12,0.2486858813,0.0660974744,0.0068155797,0.3640088153,3.435,0.225,786.1912453,41.86369209,219.14590047,0,0.0111401044,0,0.0106757427,0.0033008232,0,0.0006514174,0,0.0006242638,0.0001930156,0.0257443468,0.0082419679,0.0013039597,0.025054604,0.2609940252,0.0100005389,0,0.0030821447,0,0.000746019,0.0002497968,0,0.0001904803,0,0.0000707537,0.0000179125
